order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,order_date,region
388,132,7,Keyboard,Electronics,4,79.99,319.96,2024-07-10,East
389,155,3,Desk Chair,Furniture,3,199.99,599.97,2024-11-20,North
390,66,7,Keyboard,Electronics,2,79.99,159.98,2024-02-10,North
391,206,1,Laptop,Electronics,3,999.99,2999.97,2024-01-30,South
392,85,10,Backpack,Accessories,3,59.99,179.97,2024-12-12,South
393,283,6,Monitor,Electronics,1,299.99,299.99,2024-08-29,East
394,305,8,Desk Lamp,Furniture,3,45.99,137.97,2024-12-17,North
395,354,1,Laptop,Electronics,2,999.99,1999.98,2024-10-12,North
396,176,10,Backpack,Accessories,3,59.99,179.97,2024-08-02,East
397,44,6,Monitor,Electronics,3,299.99,899.97,2024-01-06,South
398,80,3,Desk Chair,Furniture,4,199.99,799.96,2024-07-01,West
399,438,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-09-06,North
400,131,5,Notebook,Office,5,4.99,24.95,2024-04-03,South
401,465,7,Keyboard,Electronics,5,79.99,399.95,2024-01-21,East
402,400,8,Desk Lamp,Furniture,3,45.99,137.97,2024-07-12,North
403,327,10,Backpack,Accessories,4,59.99,239.96,2024-04-12,East
404,68,3,Desk Chair,Furniture,1,199.99,199.99,2024-08-21,South
405,159,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-09-16,North
406,471,2,Mouse,Electronics,5,25.99,129.95,2024-07-31,South
407,139,10,Backpack,Accessories,3,59.99,179.97,2024-12-21,East
408,162,10,Backpack,Accessories,4,59.99,239.96,2024-09-02,West
409,6,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-08-28,East
410,101,6,Monitor,Electronics,4,299.99,1199.96,2024-07-16,East
411,5,1,Laptop,Electronics,2,999.99,1999.98,2024-12-23,North
412,358,9,Water Bottle,Sports,5,19.99,99.95,2024-08-20,North
413,375,9,Water Bottle,Sports,1,19.99,19.99,2024-12-13,West
414,493,10,Backpack,Accessories,2,59.99,119.98,2024-02-18,North
415,457,3,Desk Chair,Furniture,1,199.99,199.99,2024-03-25,North
416,398,6,Monitor,Electronics,1,299.99,299.99,2024-07-09,East
417,489,2,Mouse,Electronics,2,25.99,51.98,2024-11-30,South
418,463,3,Desk Chair,Furniture,3,199.99,599.97,2024-11-23,West
419,23,9,Water Bottle,Sports,2,19.99,39.98,2024-08-30,West
420,325,8,Desk Lamp,Furniture,4,45.99,183.96,2024-06-03,South
421,468,8,Desk Lamp,Furniture,3,45.99,137.97,2024-12-05,South
422,2,7,Keyboard,Electronics,3,79.99,239.97,2024-11-20,South
423,252,1,Laptop,Electronics,5,999.99,4999.95,2024-12-24,North
424,441,8,Desk Lamp,Furniture,3,45.99,137.97,2024-06-02,East
425,350,3,Desk Chair,Furniture,2,199.99,399.98,2024-04-26,South
426,253,5,Notebook,Office,4,4.99,19.96,2024-06-04,South
427,281,7,Keyboard,Electronics,5,79.99,399.95,2024-05-23,East
428,408,8,Desk Lamp,Furniture,5,45.99,229.95,2024-05-30,North
429,132,10,Backpack,Accessories,4,59.99,239.96,2024-11-14,North
430,439,5,Notebook,Office,5,4.99,24.95,2024-08-18,East
431,209,1,Laptop,Electronics,3,999.99,2999.97,2024-02-06,South
432,374,6,Monitor,Electronics,1,299.99,299.99,2024-07-10,South
433,272,9,Water Bottle,Sports,1,19.99,19.99,2024-07-29,North
434,498,5,Notebook,Office,5,4.99,24.95,2024-09-15,West
435,45,8,Desk Lamp,Furniture,3,45.99,137.97,2024-10-10,South
436,363,1,Laptop,Electronics,5,999.99,4999.95,2024-01-28,West
437,203,9,Water Bottle,Sports,5,19.99,99.95,2024-04-15,South
438,201,10,Backpack,Accessories,2,59.99,119.98,2024-11-19,West
439,385,6,Monitor,Electronics,2,299.99,599.98,2024-07-27,East
440,113,2,Mouse,Electronics,2,25.99,51.98,2024-06-20,West
441,212,3,Desk Chair,Furniture,3,199.99,599.97,2024-04-17,West
442,472,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-12-03,North
443,5,8,Desk Lamp,Furniture,1,45.99,45.99,2024-07-23,East
444,234,10,Backpack,Accessories,4,59.99,239.96,2024-05-18,East
445,375,10,Backpack,Accessories,1,59.99,59.99,2024-05-05,East
446,454,10,Backpack,Accessories,1,59.99,59.99,2024-05-06,South
447,332,1,Laptop,Electronics,5,999.99,4999.95,2024-10-13,North
448,173,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-03-30,East
449,226,7,Keyboard,Electronics,3,79.99,239.97,2024-06-21,South
450,65,6,Monitor,Electronics,4,299.99,1199.96,2024-09-06,North
451,287,6,Monitor,Electronics,3,299.99,899.97,2024-09-21,East
452,96,8,Desk Lamp,Furniture,5,45.99,229.95,2024-09-19,East
453,368,10,Backpack,Accessories,3,59.99,179.97,2024-11-26,North
454,72,6,Monitor,Electronics,1,299.99,299.99,2024-09-02,East
455,374,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-11-15,North
456,169,10,Backpack,Accessories,2,59.99,119.98,2024-03-22,South
457,358,5,Notebook,Office,4,4.99,19.96,2024-09-17,West
458,366,7,Keyboard,Electronics,1,79.99,79.99,2024-05-12,South
459,473,10,Backpack,Accessories,5,59.99,299.95,2024-04-01,South
460,141,2,Mouse,Electronics,2,25.99,51.98,2024-01-26,West
461,424,6,Monitor,Electronics,1,299.99,299.99,2024-10-28,South
462,69,9,Water Bottle,Sports,2,19.99,39.98,2024-01-20,East
463,83,8,Desk Lamp,Furniture,5,45.99,229.95,2024-04-11,South
464,399,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-11-15,East
465,29,9,Water Bottle,Sports,3,19.99,59.97,2024-06-08,West
466,273,3,Desk Chair,Furniture,3,199.99,599.97,2024-02-04,East
467,482,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-12-09,East
468,347,2,Mouse,Electronics,2,25.99,51.98,2024-12-30,East
469,81,5,Notebook,Office,3,4.99,14.97,2024-10-20,North
470,211,1,Laptop,Electronics,4,999.99,3999.96,2024-07-13,South
471,246,7,Keyboard,Electronics,2,79.99,159.98,2024-07-01,North
472,435,8,Desk Lamp,Furniture,3,45.99,137.97,2024-03-01,South
473,384,9,Water Bottle,Sports,4,19.99,79.96,2024-06-11,East
474,136,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-10-09,East
475,437,5,Notebook,Office,5,4.99,24.95,2024-01-17,East
476,471,1,Laptop,Electronics,5,999.99,4999.95,2024-07-01,North
477,28,3,Desk Chair,Furniture,3,199.99,599.97,2024-09-26,East
478,205,7,Keyboard,Electronics,2,79.99,159.98,2024-05-25,North
479,363,1,Laptop,Electronics,4,999.99,3999.96,2024-02-21,North
480,101,6,Monitor,Electronics,3,299.99,899.97,2024-04-06,North
481,134,1,Laptop,Electronics,2,999.99,1999.98,2024-02-21,East
482,484,5,Notebook,Office,5,4.99,24.95,2024-01-30,South
483,277,7,Keyboard,Electronics,3,79.99,239.97,2024-01-28,East
484,183,6,Monitor,Electronics,1,299.99,299.99,2024-10-23,North
485,480,3,Desk Chair,Furniture,3,199.99,599.97,2024-11-11,West
486,144,10,Backpack,Accessories,4,59.99,239.96,2024-02-19,West
487,359,7,Keyboard,Electronics,4,79.99,319.96,2024-09-23,East
488,81,6,Monitor,Electronics,4,299.99,1199.96,2024-01-11,West
489,86,6,Monitor,Electronics,4,299.99,1199.96,2024-06-05,West
490,243,1,Laptop,Electronics,4,999.99,3999.96,2024-03-05,South
491,483,3,Desk Chair,Furniture,3,199.99,599.97,2024-04-05,West
492,371,6,Monitor,Electronics,1,299.99,299.99,2024-03-11,West
493,366,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-11-20,South
494,169,8,Desk Lamp,Furniture,5,45.99,229.95,2024-05-26,South
495,108,7,Keyboard,Electronics,2,79.99,159.98,2024-02-14,West
496,226,7,Keyboard,Electronics,4,79.99,319.96,2024-12-28,East
497,104,10,Backpack,Accessories,2,59.99,119.98,2024-08-12,East
498,89,8,Desk Lamp,Furniture,2,45.99,91.98,2024-05-09,North
499,378,10,Backpack,Accessories,5,59.99,299.95,2024-02-19,South
500,103,8,Desk Lamp,Furniture,4,45.99,183.96,2024-06-19,East
501,393,7,Keyboard,Electronics,1,79.99,79.99,2024-10-10,East
502,416,7,Keyboard,Electronics,4,79.99,319.96,2024-11-02,North
503,138,2,Mouse,Electronics,5,25.99,129.95,2024-05-04,North
504,458,2,Mouse,Electronics,1,25.99,25.99,2024-11-14,West
505,259,6,Monitor,Electronics,5,299.99,1499.95,2024-09-30,East
506,77,1,Laptop,Electronics,5,999.99,4999.95,2024-09-17,North
507,7,9,Water Bottle,Sports,4,19.99,79.96,2024-02-03,South
508,314,2,Mouse,Electronics,1,25.99,25.99,2024-07-18,North
509,181,8,Desk Lamp,Furniture,1,45.99,45.99,2024-05-09,West
510,161,9,Water Bottle,Sports,3,19.99,59.97,2024-11-03,East
511,494,9,Water Bottle,Sports,2,19.99,39.98,2024-10-05,West
512,405,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-07-29,North
513,211,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-12-14,East
514,355,2,Mouse,Electronics,2,25.99,51.98,2024-12-25,West
515,420,1,Laptop,Electronics,2,999.99,1999.98,2024-04-02,West
516,201,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-08-09,West
517,243,2,Mouse,Electronics,1,25.99,25.99,2024-10-03,North
518,489,9,Water Bottle,Sports,5,19.99,99.95,2024-08-05,North
519,32,1,Laptop,Electronics,3,999.99,2999.97,2024-03-16,South
520,39,7,Keyboard,Electronics,5,79.99,399.95,2024-01-23,South
521,407,3,Desk Chair,Furniture,1,199.99,199.99,2024-11-22,West
522,378,2,Mouse,Electronics,4,25.99,103.96,2024-06-16,North
523,465,10,Backpack,Accessories,3,59.99,179.97,2024-09-05,South
524,254,8,Desk Lamp,Furniture,1,45.99,45.99,2024-02-23,East
525,458,2,Mouse,Electronics,4,25.99,103.96,2024-05-18,East
526,66,2,Mouse,Electronics,4,25.99,103.96,2024-04-14,North
527,412,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-06-29,East
528,159,1,Laptop,Electronics,4,999.99,3999.96,2024-11-04,North
529,345,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-06-20,South
530,123,7,Keyboard,Electronics,2,79.99,159.98,2024-07-22,North
531,466,7,Keyboard,Electronics,5,79.99,399.95,2024-09-10,North
532,168,8,Desk Lamp,Furniture,3,45.99,137.97,2024-11-24,East
533,301,7,Keyboard,Electronics,2,79.99,159.98,2024-07-06,East
534,243,3,Desk Chair,Furniture,3,199.99,599.97,2024-03-27,North
535,281,3,Desk Chair,Furniture,3,199.99,599.97,2024-01-20,South
536,263,8,Desk Lamp,Furniture,3,45.99,137.97,2024-07-17,West
537,52,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-12-01,North
538,75,9,Water Bottle,Sports,2,19.99,39.98,2024-05-02,North
539,243,1,Laptop,Electronics,3,999.99,2999.97,2024-03-23,East
540,161,5,Notebook,Office,3,4.99,14.97,2024-02-06,West
541,43,3,Desk Chair,Furniture,3,199.99,599.97,2024-11-03,North
542,438,6,Monitor,Electronics,1,299.99,299.99,2024-03-29,South
543,360,7,Keyboard,Electronics,2,79.99,159.98,2024-05-12,South
544,434,7,Keyboard,Electronics,4,79.99,319.96,2024-01-14,East
545,416,2,Mouse,Electronics,2,25.99,51.98,2024-05-27,South
546,426,2,Mouse,Electronics,4,25.99,103.96,2024-04-18,South
547,301,1,Laptop,Electronics,5,999.99,4999.95,2024-10-17,North
548,153,2,Mouse,Electronics,3,25.99,77.97,2024-05-23,West
549,26,5,Notebook,Office,1,4.99,4.99,2024-07-25,East
550,465,8,Desk Lamp,Furniture,3,45.99,137.97,2024-09-04,East
551,266,6,Monitor,Electronics,2,299.99,599.98,2024-12-13,East
552,449,2,Mouse,Electronics,5,25.99,129.95,2024-08-26,North
553,7,6,Monitor,Electronics,4,299.99,1199.96,2024-05-07,North
554,62,10,Backpack,Accessories,2,59.99,119.98,2024-04-18,East
555,242,8,Desk Lamp,Furniture,4,45.99,183.96,2024-01-30,West
556,97,3,Desk Chair,Furniture,5,199.99,999.95,2024-07-17,East
557,72,8,Desk Lamp,Furniture,4,45.99,183.96,2024-12-06,South
558,83,1,Laptop,Electronics,1,999.99,999.99,2024-01-27,North
559,286,2,Mouse,Electronics,1,25.99,25.99,2024-12-30,West
560,105,2,Mouse,Electronics,1,25.99,25.99,2024-09-15,North
561,165,10,Backpack,Accessories,5,59.99,299.95,2024-10-14,South
562,176,1,Laptop,Electronics,5,999.99,4999.95,2024-07-31,North
563,130,9,Water Bottle,Sports,5,19.99,99.95,2024-10-21,South
564,224,3,Desk Chair,Furniture,1,199.99,199.99,2024-07-15,West
565,68,6,Monitor,Electronics,2,299.99,599.98,2024-06-07,North
566,165,2,Mouse,Electronics,5,25.99,129.95,2024-02-09,West
567,464,8,Desk Lamp,Furniture,3,45.99,137.97,2024-04-02,North
568,185,7,Keyboard,Electronics,5,79.99,399.95,2024-07-23,West
569,242,1,Laptop,Electronics,1,999.99,999.99,2024-12-19,South
570,37,10,Backpack,Accessories,4,59.99,239.96,2024-11-04,East
571,179,6,Monitor,Electronics,1,299.99,299.99,2024-03-10,North
572,105,6,Monitor,Electronics,2,299.99,599.98,2024-12-08,North
573,482,10,Backpack,Accessories,5,59.99,299.95,2024-09-05,West
574,102,6,Monitor,Electronics,3,299.99,899.97,2024-11-02,West
575,316,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-10-29,South
576,68,1,Laptop,Electronics,3,999.99,2999.97,2024-08-24,South
577,231,3,Desk Chair,Furniture,5,199.99,999.95,2024-10-25,South
578,388,3,Desk Chair,Furniture,2,199.99,399.98,2024-04-29,North
579,465,3,Desk Chair,Furniture,1,199.99,199.99,2024-10-16,South
580,336,10,Backpack,Accessories,3,59.99,179.97,2024-12-30,South
581,113,5,Notebook,Office,3,4.99,14.97,2024-06-02,East
582,171,6,Monitor,Electronics,4,299.99,1199.96,2024-05-30,North
583,403,7,Keyboard,Electronics,1,79.99,79.99,2024-09-11,South
584,46,1,Laptop,Electronics,5,999.99,4999.95,2024-02-28,South
585,186,8,Desk Lamp,Furniture,4,45.99,183.96,2024-02-08,West
586,337,5,Notebook,Office,5,4.99,24.95,2024-11-23,North
587,460,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-12-27,North
588,121,1,Laptop,Electronics,4,999.99,3999.96,2024-04-04,North
589,172,5,Notebook,Office,5,4.99,24.95,2024-09-05,South
590,53,8,Desk Lamp,Furniture,1,45.99,45.99,2024-10-31,West
591,218,5,Notebook,Office,1,4.99,4.99,2024-06-16,North
592,302,6,Monitor,Electronics,1,299.99,299.99,2024-03-08,South
593,51,5,Notebook,Office,5,4.99,24.95,2024-04-10,South
594,144,9,Water Bottle,Sports,1,19.99,19.99,2024-04-23,South
595,204,1,Laptop,Electronics,1,999.99,999.99,2024-09-20,East
596,405,7,Keyboard,Electronics,1,79.99,79.99,2024-04-06,South
597,242,7,Keyboard,Electronics,1,79.99,79.99,2024-03-24,North
598,492,8,Desk Lamp,Furniture,2,45.99,91.98,2024-08-11,South
599,444,3,Desk Chair,Furniture,3,199.99,599.97,2024-04-29,West
600,364,7,Keyboard,Electronics,4,79.99,319.96,2024-05-07,South
601,424,6,Monitor,Electronics,1,299.99,299.99,2024-11-17,South
602,429,6,Monitor,Electronics,1,299.99,299.99,2024-11-27,South
603,420,9,Water Bottle,Sports,4,19.99,79.96,2024-02-08,East
604,181,6,Monitor,Electronics,1,299.99,299.99,2024-10-26,West
605,415,1,Laptop,Electronics,4,999.99,3999.96,2024-01-22,West
606,237,8,Desk Lamp,Furniture,2,45.99,91.98,2024-05-24,East
607,143,6,Monitor,Electronics,4,299.99,1199.96,2024-09-05,East
608,130,3,Desk Chair,Furniture,3,199.99,599.97,2024-08-14,North
609,401,5,Notebook,Office,2,4.99,9.98,2024-11-01,West
610,71,7,Keyboard,Electronics,4,79.99,319.96,2024-01-17,East
611,488,9,Water Bottle,Sports,1,19.99,19.99,2024-11-23,South
612,263,8,Desk Lamp,Furniture,3,45.99,137.97,2024-05-29,North
613,101,2,Mouse,Electronics,1,25.99,25.99,2024-02-15,North
614,197,9,Water Bottle,Sports,3,19.99,59.97,2024-05-17,South
615,385,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-11-22,West
616,190,7,Keyboard,Electronics,3,79.99,239.97,2024-03-27,North
617,21,7,Keyboard,Electronics,4,79.99,319.96,2024-08-26,South
618,449,3,Desk Chair,Furniture,3,199.99,599.97,2024-09-04,East
619,384,3,Desk Chair,Furniture,2,199.99,399.98,2024-08-09,North
620,88,8,Desk Lamp,Furniture,5,45.99,229.95,2024-08-04,West
621,154,3,Desk Chair,Furniture,1,199.99,199.99,2024-04-25,South
622,156,2,Mouse,Electronics,1,25.99,25.99,2024-10-25,West
623,439,10,Backpack,Accessories,1,59.99,59.99,2024-09-24,West
624,490,7,Keyboard,Electronics,5,79.99,399.95,2024-07-17,South
625,396,9,Water Bottle,Sports,2,19.99,39.98,2024-11-09,West
626,22,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-05-09,North
627,401,2,Mouse,Electronics,2,25.99,51.98,2024-06-15,East
628,411,8,Desk Lamp,Furniture,3,45.99,137.97,2024-07-06,South
629,3,1,Laptop,Electronics,1,999.99,999.99,2024-11-27,South
630,303,8,Desk Lamp,Furniture,1,45.99,45.99,2024-01-28,West
631,420,10,Backpack,Accessories,5,59.99,299.95,2024-01-07,North
632,433,6,Monitor,Electronics,1,299.99,299.99,2024-07-29,South
633,329,10,Backpack,Accessories,4,59.99,239.96,2024-01-16,East
634,395,10,Backpack,Accessories,5,59.99,299.95,2024-11-21,North
635,357,5,Notebook,Office,1,4.99,4.99,2024-06-13,West
636,274,8,Desk Lamp,Furniture,3,45.99,137.97,2024-01-19,East
637,317,8,Desk Lamp,Furniture,4,45.99,183.96,2024-01-15,East
638,298,2,Mouse,Electronics,1,25.99,25.99,2024-05-09,South
639,67,8,Desk Lamp,Furniture,5,45.99,229.95,2024-07-05,West
640,38,3,Desk Chair,Furniture,5,199.99,999.95,2024-09-30,West
641,5,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-11-14,North
642,471,1,Laptop,Electronics,1,999.99,999.99,2024-06-27,North
643,33,10,Backpack,Accessories,5,59.99,299.95,2024-06-07,South
644,289,9,Water Bottle,Sports,4,19.99,79.96,2024-08-22,East
645,433,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-04-27,West
646,189,5,Notebook,Office,2,4.99,9.98,2024-05-31,West
647,216,10,Backpack,Accessories,4,59.99,239.96,2024-10-07,West
648,398,10,Backpack,Accessories,4,59.99,239.96,2024-02-26,South
649,395,5,Notebook,Office,4,4.99,19.96,2024-10-04,South
650,319,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-04-05,East
651,437,5,Notebook,Office,5,4.99,24.95,2024-12-06,South
652,195,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-03-09,South
653,21,8,Desk Lamp,Furniture,4,45.99,183.96,2024-04-18,West
654,315,3,Desk Chair,Furniture,1,199.99,199.99,2024-01-11,West
655,202,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-03-02,South
656,140,2,Mouse,Electronics,5,25.99,129.95,2024-12-05,North
657,449,6,Monitor,Electronics,5,299.99,1499.95,2024-10-16,East
658,143,6,Monitor,Electronics,5,299.99,1499.95,2024-06-09,North
659,109,8,Desk Lamp,Furniture,3,45.99,137.97,2024-09-20,North
660,403,10,Backpack,Accessories,5,59.99,299.95,2024-05-12,South
661,4,9,Water Bottle,Sports,2,19.99,39.98,2024-03-18,East
662,480,1,Laptop,Electronics,2,999.99,1999.98,2024-05-15,South
663,498,6,Monitor,Electronics,4,299.99,1199.96,2024-10-12,North
664,27,1,Laptop,Electronics,2,999.99,1999.98,2024-01-14,North
665,353,2,Mouse,Electronics,3,25.99,77.97,2024-02-01,South
666,100,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-11-25,East
667,41,2,Mouse,Electronics,4,25.99,103.96,2024-07-31,West
668,423,2,Mouse,Electronics,5,25.99,129.95,2024-05-30,West
669,279,1,Laptop,Electronics,4,999.99,3999.96,2024-04-30,North
670,85,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-03-12,North
671,270,9,Water Bottle,Sports,5,19.99,99.95,2024-07-09,West
672,371,1,Laptop,Electronics,3,999.99,2999.97,2024-10-30,South
673,316,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-05-16,West
674,65,8,Desk Lamp,Furniture,5,45.99,229.95,2024-08-14,North
675,273,2,Mouse,Electronics,5,25.99,129.95,2024-05-12,North
676,467,9,Water Bottle,Sports,1,19.99,19.99,2024-11-30,South
677,431,5,Notebook,Office,1,4.99,4.99,2024-11-03,North
678,455,9,Water Bottle,Sports,3,19.99,59.97,2024-01-17,West
679,292,5,Notebook,Office,3,4.99,14.97,2024-02-22,East
680,116,1,Laptop,Electronics,5,999.99,4999.95,2024-07-21,South
681,409,8,Desk Lamp,Furniture,2,45.99,91.98,2024-07-04,West
682,328,9,Water Bottle,Sports,4,19.99,79.96,2024-08-05,East
683,499,2,Mouse,Electronics,4,25.99,103.96,2024-02-27,West
684,261,3,Desk Chair,Furniture,5,199.99,999.95,2024-11-08,South
685,70,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-12-22,South
686,136,8,Desk Lamp,Furniture,3,45.99,137.97,2024-05-06,South
687,181,5,Notebook,Office,5,4.99,24.95,2024-06-21,West
688,11,6,Monitor,Electronics,5,299.99,1499.95,2024-01-16,West
689,301,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-03-05,West
690,43,10,Backpack,Accessories,2,59.99,119.98,2024-07-10,West
691,137,3,Desk Chair,Furniture,4,199.99,799.96,2024-08-29,West
692,39,8,Desk Lamp,Furniture,1,45.99,45.99,2024-04-23,East
693,151,5,Notebook,Office,3,4.99,14.97,2024-09-26,North
694,352,2,Mouse,Electronics,3,25.99,77.97,2024-05-27,West
695,450,6,Monitor,Electronics,2,299.99,599.98,2024-01-25,East
696,360,6,Monitor,Electronics,2,299.99,599.98,2024-05-08,East
697,180,3,Desk Chair,Furniture,5,199.99,999.95,2024-09-07,East
698,189,2,Mouse,Electronics,5,25.99,129.95,2024-12-02,South
699,485,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-04-12,West
700,163,6,Monitor,Electronics,1,299.99,299.99,2024-04-20,West
701,60,8,Desk Lamp,Furniture,1,45.99,45.99,2024-06-04,South
702,184,2,Mouse,Electronics,4,25.99,103.96,2024-02-28,North
703,143,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-09-12,North
704,36,3,Desk Chair,Furniture,3,199.99,599.97,2024-10-02,East
705,197,3,Desk Chair,Furniture,3,199.99,599.97,2024-05-08,East
706,438,3,Desk Chair,Furniture,3,199.99,599.97,2024-12-11,East
707,190,8,Desk Lamp,Furniture,3,45.99,137.97,2024-12-15,West
708,408,2,Mouse,Electronics,2,25.99,51.98,2024-08-02,East
709,372,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-09-12,East
710,156,9,Water Bottle,Sports,5,19.99,99.95,2024-10-09,South
711,416,7,Keyboard,Electronics,4,79.99,319.96,2024-09-25,East
712,296,5,Notebook,Office,2,4.99,9.98,2024-12-04,East
713,264,3,Desk Chair,Furniture,2,199.99,399.98,2024-12-01,East
714,296,9,Water Bottle,Sports,4,19.99,79.96,2024-01-31,West
715,27,1,Laptop,Electronics,3,999.99,2999.97,2024-03-23,North
716,125,8,Desk Lamp,Furniture,2,45.99,91.98,2024-08-28,South
717,488,2,Mouse,Electronics,5,25.99,129.95,2024-06-03,East
718,403,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-02-07,West
719,41,2,Mouse,Electronics,2,25.99,51.98,2024-05-26,West
720,446,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-02-10,East
721,110,10,Backpack,Accessories,2,59.99,119.98,2024-03-22,West
722,299,10,Backpack,Accessories,1,59.99,59.99,2024-08-06,North
723,495,6,Monitor,Electronics,1,299.99,299.99,2024-07-12,West
724,432,3,Desk Chair,Furniture,1,199.99,199.99,2024-12-18,West
725,319,8,Desk Lamp,Furniture,1,45.99,45.99,2024-03-16,North
726,276,10,Backpack,Accessories,5,59.99,299.95,2024-01-25,West
727,127,6,Monitor,Electronics,5,299.99,1499.95,2024-08-10,West
728,443,3,Desk Chair,Furniture,4,199.99,799.96,2024-01-14,East
729,243,9,Water Bottle,Sports,4,19.99,79.96,2024-02-10,South
730,257,9,Water Bottle,Sports,5,19.99,99.95,2024-02-29,North
731,112,2,Mouse,Electronics,3,25.99,77.97,2024-04-04,North
732,466,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-09-16,West
733,451,8,Desk Lamp,Furniture,5,45.99,229.95,2024-01-25,West
734,253,5,Notebook,Office,3,4.99,14.97,2024-02-27,South
735,197,9,Water Bottle,Sports,1,19.99,19.99,2024-11-09,South
736,161,3,Desk Chair,Furniture,1,199.99,199.99,2024-08-24,North
737,303,9,Water Bottle,Sports,4,19.99,79.96,2024-11-15,North
738,416,7,Keyboard,Electronics,1,79.99,79.99,2024-07-05,North
739,64,7,Keyboard,Electronics,2,79.99,159.98,2024-10-27,North
740,355,3,Desk Chair,Furniture,2,199.99,399.98,2024-05-06,North
